step,time_sec,lr,total,grad_norm,phi_pde,ts_pde,tf_pde,phi_left,phi_neumann,ts_neumann,tf_bottom,tf_neumann,ic_phi,ic_ts,ic_tf,interface_T,interface_flux,pde_mult,bc_mult,ic_mult,interface_mult
3400,372.104700088501,0.0009909072494272775,0.5058586787026133,68.9590486105144,0.11296509844990507,0.05458455347289144,0.005960534863601451,0.004170187698752581,0.003192189200788057,0.006561855909067077,0.001353029001722242,0.0008760666901235809,0.005053783448954401,0.00010173573910901424,0.00010348553990962593,0.0019452202362304676,0.00028202051129298545,1.0,1.0,0.5,1.0
3500,382.59917426109314,0.0009903667047754991,0.5457710513848317,82.86928657215451,0.11626724549408052,0.0710625826777535,0.0059877804060081904,0.006123261935621513,0.0028500675813228292,0.006498106762028976,0.0025902558040958685,0.0005148688199662733,0.005375088972324606,9.975396855528164e-05,0.00010882051926386767,0.0008559233285556763,0.00013051194784728128,1.0,1.0,0.5,1.0
3600,392.96402311325073,0.000989810749114631,0.5766349277522631,79.34053418256421,0.10447598880896306,0.08212392777466485,0.0061534968597356035,0.006046786114581943,0.005888407031484794,0.0036743910803663047,0.00397202397116854,0.0009939085416140981,0.005679963717261059,0.0005111682909546992,0.00012306630624744935,0.00060264516349887,0.00033087427155403614,1.0,1.0,0.5,1.0
3700,403.4732835292816,0.0009892394043928506,0.4687741673239495,59.42065690606206,0.11077070622770901,0.045318773139632965,0.005351407957417285,0.005722148804945197,0.0026614963296966556,0.0018609320525900933,0.0013074019686184959,0.0009144172073404047,0.0049060727172535006,0.0006677721884403114,0.00041372743805073785,0.0009665144736501748,0.0007721940697948065,1.0,1.0,0.5,1.0
3800,413.95396614074707,0.0009886526931658696,0.498391652584963,69.48609158767935,0.09811994392890158,0.08043838640284265,0.004005849354960629,0.006285765395216116,0.005078630824426066,0.0022808683464435836,0.0007304386758093705,0.0007375011888677645,0.0077393046433585355,0.00045074755256578267,0.0002132185905715628,0.0008341936786429036,0.0004099816374694008,1.0,1.0,0.5,1.0
3900,424.38074827194214,0.0009880506385960424,0.5484872635035202,62.93980763644681,0.10269480382552137,0.05980573040280732,0.005219990967716594,0.005260935305561808,0.003559192574863451,0.0033540360147788586,0.005333523629336798,0.000690670563079924,0.006562531033966536,0.00035924243237086184,9.008353006953414e-05,0.000601147314231461,0.00011645682711788045,1.0,1.0,0.5,1.0
4000,434.79826641082764,0.0009874332644514525,0.5554061253445904,90.03233594890943,0.10367775023527909,0.0458642468251628,0.004657904112076608,0.004481022255903383,0.0023961234923756515,0.003984849182337546,0.0021706979367084565,0.0014098893794667697,0.0038855446687192695,0.0005244936330004086,0.002055320839882213,0.003053544065251107,8.195509455790287e-05,1.0,1.0,0.5,1.0
4100,445.3108620643616,0.0009868005951049741,0.49249475589485875,88.57996029414888,0.1153164206515201,0.035176112820530944,0.006217831982175383,0.003132901219177689,0.0019566303808299084,0.006399465185353193,0.0017064921955902773,0.0008700249154862147,0.004119744217078354,0.00020130224081049453,0.000626736840783196,0.0025167269774062965,0.00028290116675303695,1.0,1.0,0.5,1.0
4200,455.93459463119507,0.0009861526555333096,0.5536039737204985,77.99567881614742,0.09103174948296333,0.036406895517789396,0.00430760126863523,0.004494144864367652,0.0017018201496648165,0.010208912440164827,0.004023841834445343,0.0010569486153131887,0.005738611467512629,0.0002181642918659497,0.0008718487414238487,0.0019416967217952305,0.0002113246412013663,1.0,1.0,0.5,1.0
4300,466.5019097328186,0.000985489471316004,0.6003370534844374,90.56666081932308,0.10144889926796055,0.05261463517587134,0.004930849031080086,0.00517167619303993,0.0024042483372204867,0.008718247952567105,0.004120966578249122,0.0010477952182352361,0.004837535849143644,0.00013191774483272312,0.0006281835560277393,0.0021416581606167524,0.00016211756720833253,1.0,1.0,0.5,1.0
4400,476.93293356895447,0.0009848110686344344,0.5563824718208257,85.2757846680123,0.09189530408282873,0.048317742629688014,0.003909324831568639,0.004643689466723376,0.002371217987159153,0.01020652801922104,0.0034614536826211807,0.0007453958817843379,0.006289291328203466,5.3975340286911426e-05,0.00047347400751419845,0.001953739862294899,0.00017132329721993147,1.0,1.0,0.5,1.0
4500,487.29820370674133,0.0009841174742707772,0.49834782405361183,87.87896038821842,0.09552881823033657,0.058106317461156826,0.003993578796258737,0.0036930987539701937,0.0018992652506140966,0.006562448638679442,0.0019614821329509394,0.0007162557456466909,0.0031763927774369188,5.799260105856076e-05,0.0012724462445860086,0.002391808560154652,0.0001676497751236329,1.0,1.0,0.5,1.0
4600,497.6757302284241,0.0009834087156069505,0.4345317760497307,57.821761517851854,0.08668123077738049,0.03912384540028431,0.004518544419234379,0.002681299550327469,0.002337398543558138,0.0057547014374043064,0.0033345053174011065,0.00041460124423445407,0.005001681930675294,3.969042585354095e-05,0.0004971316243028008,0.001415837195994845,0.0001879029545631736,1.0,1.0,0.5,1.0
4700,508.0728304386139,0.0009826848206235324,0.44053427861432404,60.99048286806979,0.09066844315605033,0.045511227117386574,0.00797382994330854,0.004110792001487729,0.002182629803016489,0.004090511618999936,0.00280612892388186,0.0005401629813411421,0.0035725271200319885,0.00015222047025113009,0.0002809522760784161,0.0009768590018609013,0.0002286061967540608,1.0,1.0,0.5,1.0
4800,518.4524459838867,0.0009819458178986573,0.45434275971997623,68.51970374889967,0.10044366798856134,0.05638701621140421,0.0056458286969622105,0.0043663390493410715,0.0032711730741173187,0.0049281285153070075,0.0025113312436224706,0.000886754900977872,0.003740227003925617,7.88878027378376e-05,0.00029872760584739183,0.0008125312565392115,9.933873817548591e-05,1.0,1.0,0.5,1.0
4900,528.9063258171082,0.0009811917366068876,0.4872783515374943,79.54910087410543,0.10186895478942007,0.09313118088605388,0.003532582718288318,0.00444209191468582,0.0030947130105069428,0.005572011197275007,0.0021965577654536146,0.0005544423607449964,0.004130720724522509,0.00010750538760704727,0.00025659764432289865,0.0008137746962811783,0.0003222769632356818,1.0,1.0,0.5,1.0
5000,539.3763341903687,0.0009804226065180616,0.4416774178830962,68.20369981519909,0.07782949417011892,0.06533432583947248,0.0067813592370330154,0.0038615418828921726,0.003736520785829734,0.005884678969772837,0.0018443335128350046,0.000497451079701496,0.0037662324536730466,0.0006745114738516951,0.00021736204466894906,0.001103350782975116,0.0003235656041490891,1.0,1.0,0.5,1.0
5100,549.863893032074,0.000979638457996118,0.5029784109235923,60.84506998740051,0.1078079257201171,0.03995352354780952,0.007603805983622638,0.0024891434563435403,0.0030985545941961635,0.014074260984001871,0.001423169605787944,0.0028480324140254037,0.0026904095850898337,0.00041844431088196716,9.829971749361534e-05,0.0020840061196381234,0.0007128701570580129,1.0,1.0,0.5,1.0
5200,560.4074470996857,0.0009788393219978978,0.39890026789961697,68.74712625364607,0.06453962693625495,0.07629221404161932,0.004239381282535542,0.0019476796507826898,0.0032488740479814514,0.001816816288358752,0.00216258720605192,0.0005049148696593512,0.0032145265325048316,0.00028851596259462785,0.00033512798822872233,0.0016746468909850376,0.0005908694328690114,1.0,1.0,0.5,1.0
5300,570.9218294620514,0.000978025230071922,0.36069939481015667,53.93609022242384,0.0779569548176871,0.037627326283594456,0.0035587965156067924,0.0022495810122997364,0.002557561448860281,0.00172548890230419,0.001183212624741085,0.00045193046662088247,0.004006042343032427,0.0010552617007284172,8.930290143435764e-05,0.0017614781589153162,0.0005558518237682806,1.0,1.0,0.5,1.0
5400,581.4549396038055,0.0009771962143571458,0.33910797962101746,51.41598096596578,0.08072878278593357,0.033800710801009146,0.0038897941615705675,0.0021334923457058076,0.002607920125583544,0.0022572277287255357,0.0013569791565036745,0.0005605651669696853,0.0037588004330146394,0.0009621309477589123,0.00011776944496907789,0.0013693085695713595,0.0002929909140225533,1.0,1.0,0.5,1.0
5500,592.0028145313263,0.0009763523075816903,0.4266173870376922,66.57323822588219,0.07206043804567364,0.12928624517386333,0.005310896134586639,0.001626884162917767,0.004974507803537238,0.005172123222132424,0.0023534912558600468,0.0006657656893540151,0.002919096301871022,8.719447998484231e-05,0.00014413835798601045,0.0006964994392494371,0.0002594764354075181,1.0,1.0,0.5,1.0
5600,602.4501581192017,0.0009754935430615497,0.44851948848233647,72.84374335252163,0.058252274376402124,0.18900683740076418,0.003518045255804199,0.0020553009110118197,0.0032936842278589256,0.0035933034394867156,0.0006582366850177,0.0003275557722359502,0.004321062685674794,5.8847133381633145e-05,7.601579125782976e-05,0.0011154310808135165,0.00043719508734322367,1.0,1.0,0.5,1.0
5700,612.9887819290161,0.0009746199546992769,0.32716960624510144,54.41542367403665,0.06357284904109872,0.06670439695404819,0.0034677530056891202,0.0013347226083301484,0.0029925772456871206,0.003521118146339536,0.000853655043003847,0.00041990329278993006,0.004179844309879421,0.00037801741482556287,3.070731791177693e-05,0.0012981387222646447,0.0004630942599569177,1.0,1.0,0.5,1.0
5800,623.5306386947632,0.0009737315769826449,0.38885028023126444,61.452734116469294,0.0546053623954222,0.11412465193903225,0.005888477588858321,0.0013683006669835888,0.0036915311936652102,0.0017167383968837546,0.0020554761431730074,0.0006528761281416305,0.0026876580804334454,0.00028047026749901437,3.10528363032933e-05,0.0013435714074289571,0.00021901039951202793,1.0,1.0,0.5,1.0
5900,634.0526940822601,0.0009728284449832844,0.37373468973628243,67.25713563904102,0.05526074697443274,0.12875403312038908,0.003511881289143371,0.0012173581825858878,0.002815795596883053,0.002899697277693431,0.0018852109426135617,0.0005586625329401238,0.0028699451403079827,0.00011325206334575951,2.2928879408150164e-05,0.0010384789991024585,0.00016473401180144533,1.0,1.0,0.5,1.0
6000,644.5742564201355,0.0009719105943553005,0.4613552028823775,69.93579882450501,0.05753065646138404,0.1433745242295299,0.0033027601502536672,0.0012658186075464632,0.003453914698124033,0.0019687826231287596,0.0047224919471923425,0.001210042615669688,0.002472508227642521,0.00011099847554781923,0.00016033217894295673,0.0010419577761382735,9.265974850199352e-05,1.0,1.0,0.5,1.0
6100,655.1085803508759,0.0009709780613338645,0.37345648889961336,53.58413998779712,0.05943661257188916,0.11861074775159704,0.0023127129255582956,0.001069802329786968,0.005567675759880696,0.002669185903993064,0.0016150422729556573,0.0006580936205045325,0.0025780787632020516,0.00016627647304665922,2.0698415843425833e-05,0.0011565207805121804,0.0002611895511462717,1.0,1.0,0.5,1.0
6200,665.6330065727234,0.0009700308827337832,0.28294572560552056,28.859219587892564,0.055932768349352846,0.0383109302093772,0.0055646281474883656,0.001042291720522927,0.002164974249045634,0.004042364437837176,0.0009968884811568219,0.0007785952609637976,0.0035696876500765614,0.0003045395103174243,0.0001004435864496599,0.001225549394124162,0.00024740721913361755,1.0,1.0,0.5,1.0
6300,676.1163144111633,0.000969069095948046,0.3092945805532202,60.97779777377012,0.06677375302616426,0.02126948907266424,0.004066613866619433,0.0009599631970360096,0.0023058975711022444,0.005593689589676522,0.001250972885818373,0.000434593254859636,0.00277933343188141,7.102101780062868e-05,0.00020724479680499355,0.0018632068616681256,0.0001829426694570186,1.0,1.0,0.5,1.0
6400,686.5774309635162,0.0009680927389463482,0.3171159114715396,69.77482121024046,0.06490880768141888,0.026732137355246842,0.003379322031908047,0.0011694418900751258,0.0018424468046640851,0.006962872042485449,0.000859726972604023,0.0006401885462441817,0.002443889421631675,0.00015573727285552038,0.000292051629464273,0.0019924075754937575,0.00016507357053786116,1.0,1.0,0.5,1.0
6500,697.073831319809,0.0009671018502735925,0.36601137552716,53.17623235265996,0.0708449638975289,0.039017876967626375,0.0037651296270555766,0.0010248749475037908,0.002223735020693632,0.004686744740183903,0.0029968953924220474,0.00040842412125628247,0.003650509933528839,3.965151971193514e-05,8.750037294323894e-05,0.0016773139659280627,0.0002480180222349913,1.0,1.0,0.5,1.0
6600,707.634387254715,0.000966096469048367,0.3402224076407431,56.8504258023476,0.06521847643868464,0.04947871113284153,0.003776626285002545,0.0018807835879363051,0.0020033093737537176,0.0048153709962097495,0.0027575748426059733,0.0005498249768772291,0.0021027307555233597,5.3460441260975465e-05,5.39557901104318e-05,0.0008679969398437599,0.0003471635894893503,1.0,1.0,0.5,1.0
6700,718.2246143817902,0.0009650766349614012,0.2698759763449142,41.4020756679152,0.0732680943083075,0.03832531485980555,0.005123525800066012,0.0015880399957707565,0.001802265176959267,0.0020163075902543634,0.0013816575731351176,0.0005921731631047839,0.002214152693038802,0.00023854852981604465,8.143858770949048e-05,0.0005677603727652376,0.00027785516056403107,1.0,1.0,0.5,1.0
6800,728.7426948547363,0.0009640423882739983,0.3452011243234632,60.495743130247696,0.08182417116589648,0.06715721572273398,0.002783502454704219,0.0015094331998308274,0.0018041275143966852,0.0027199753264800517,0.0013902431338064657,0.0010345303346678708,0.003158560009848272,0.0003383787184672002,0.0006644410924894677,0.0007832667663235475,0.0013806959215931333,1.0,1.0,0.5,1.0
6900,739.2900128364563,0.0009629937698164468,0.2913399057479779,40.52529990960938,0.0662487754692956,0.032215057746315556,0.0029158938788750336,0.0012706291000686902,0.001668269984697952,0.0034280675577329327,0.0025135363958162225,0.0008333188387754844,0.002108365587499637,0.0005109354050594602,0.0002401871482000581,0.0008471286460250979,0.00016110492937681536,1.0,1.0,0.5,1.0
7000,749.8269484043121,0.0009619308209864078,0.37445997169251544,81.74350561954277,0.05827493337966211,0.05514335711629325,0.003418726682697546,0.0006116906909251576,0.0016898866643989886,0.003951712317446385,0.002313894000393722,0.00053441291124391,0.00141945315874306,0.0012855682100815602,0.0007067268414306328,0.0022740374076317036,0.0008002606483593813,1.0,1.0,0.5,1.0
7100,760.4406130313873,0.0009608535837472811,0.29141480614738985,58.147241733612674,0.052515334881381076,0.04908062841764549,0.0037670485763034436,0.0007012129789068341,0.001619225479561233,0.001958254485385197,0.0005884192976057517,0.0009129158806936213,0.0025919785325171215,0.0007351699407527723,0.0008534148700907905,0.0018083061388556249,0.0006253393659426695,1.0,1.0,0.5,1.0
7200,771.114627122879,0.0009597621006265484,0.2523411273323308,46.16495847875895,0.056375706153195544,0.03940599740099274,0.0022883608250423996,0.0006517181266359508,0.0013780772434440294,0.0019636756118585627,0.0012502079610486128,0.00024831145813347774,0.0026054400081190407,0.0002618576997858056,2.987338462476556e-05,0.0012404270024960052,0.00038443309781362937,1.0,1.0,0.5,1.0
7300,781.6698694229126,0.0009586564147140945,0.30041949439094784,58.093034341054455,0.06574468066567865,0.05324657718999121,0.0028888086936071505,0.000610432225355845,0.0012033194348808676,0.0024411468458255333,0.0021454552154152534,0.0005936199091868989,0.001517331585139864,0.00024795996476650883,3.020186225646909e-05,0.0013807053494704806,0.00023307294756871782,1.0,1.0,0.5,1.0
7400,792.2168226242065,0.0009575365696605056,0.29586497506529597,64.98493361689434,0.05403433999828613,0.0639453722761579,0.004247608611571914,0.00037915772588200454,0.001334712224453617,0.004000682127025706,0.0013335213051260183,0.0004258019618870428,0.002080269372077472,0.00037882473657055156,0.00014717192679557006,0.001443986822453335,0.0004144404157109536,1.0,1.0,0.5,1.0
7500,802.7352571487427,0.0009564026096753472,0.295070130212286,55.06270054967868,0.05130528517621979,0.08196053045886759,0.004454342232883862,0.00045643455818310393,0.001393667968811193,0.0016798834319808585,0.0023044489206261527,0.000263075739347697,0.0020160601392114406,0.00042104671950721233,0.00016282764372592477,0.0008973201441811766,0.00024351927431675636,1.0,1.0,0.5,1.0
