iter,obj_s,pde_obj_mse,feas_true,obj_for_plot,source
2280,nan,0.0001713,nan,0.0001713,PDE_obj_MSE
2290,nan,0.0001717,nan,0.0001717,PDE_obj_MSE
2300,nan,0.0001703,nan,0.0001703,PDE_obj_MSE
2310,nan,0.0001684,nan,0.0001684,PDE_obj_MSE
2320,nan,0.0001677,nan,0.0001677,PDE_obj_MSE
2330,nan,0.0001673,nan,0.0001673,PDE_obj_MSE
2340,nan,0.0001682,nan,0.0001682,PDE_obj_MSE
2350,nan,0.0001664,nan,0.0001664,PDE_obj_MSE
2360,nan,0.0001654,nan,0.0001654,PDE_obj_MSE
2370,nan,0.000164,nan,0.000164,PDE_obj_MSE
2380,nan,0.0001656,nan,0.0001656,PDE_obj_MSE
2390,nan,0.0001623,nan,0.0001623,PDE_obj_MSE
2400,nan,0.0001631,nan,0.0001631,PDE_obj_MSE
2410,nan,0.000161,nan,0.000161,PDE_obj_MSE
2420,nan,0.0001591,nan,0.0001591,PDE_obj_MSE
2430,nan,0.0001584,nan,0.0001584,PDE_obj_MSE
2440,nan,0.0001586,nan,0.0001586,PDE_obj_MSE
2450,nan,0.0001571,nan,0.0001571,PDE_obj_MSE
2460,nan,0.0001571,nan,0.0001571,PDE_obj_MSE
2470,nan,0.0001561,nan,0.0001561,PDE_obj_MSE
2480,nan,0.0001551,nan,0.0001551,PDE_obj_MSE
2490,nan,0.0001546,nan,0.0001546,PDE_obj_MSE
2500,nan,0.0001538,nan,0.0001538,PDE_obj_MSE
2510,nan,0.0001524,nan,0.0001524,PDE_obj_MSE
2520,nan,0.0001523,nan,0.0001523,PDE_obj_MSE
2530,nan,0.0001517,nan,0.0001517,PDE_obj_MSE
2540,nan,0.0001505,nan,0.0001505,PDE_obj_MSE
2550,nan,0.0001504,nan,0.0001504,PDE_obj_MSE
2560,nan,0.0001498,nan,0.0001498,PDE_obj_MSE
2570,nan,0.0001513,nan,0.0001513,PDE_obj_MSE
2580,nan,0.0001501,nan,0.0001501,PDE_obj_MSE
2590,nan,0.0001479,nan,0.0001479,PDE_obj_MSE
2600,nan,0.000146,nan,0.000146,PDE_obj_MSE
2610,nan,0.0001451,nan,0.0001451,PDE_obj_MSE
2620,nan,0.0001459,nan,0.0001459,PDE_obj_MSE
