x,y,t,phi_fuel_only,T_piecewise
0.36875,0.86875,1.0,0.15154605712387662,1.2375299949055454
0.36875,0.875,1.0,0.15133557846721843,1.237975845592871
0.36875,0.8812500000000001,1.0,0.1511302789038228,1.2383931408234485
0.36875,0.8875000000000001,1.0,0.1509302867912244,1.2387823556367472
0.36875,0.89375,1.0,0.15073571565302057,1.2391439523652525
0.36875,0.9,1.0,0.1505466653227087,1.2394783808128855
0.36875,0.90625,1.0,0.15036322301370647,1.2397860784506634
0.36875,0.9125000000000001,1.0,0.15018546431882565,1.2400674706277428
0.36875,0.9187500000000001,1.0,0.1500134541425342,1.2403229707960641
0.36875,0.925,1.0,0.14984724756940895,1.2405529807469446
0.36875,0.93125,1.0,0.149686890672164,1.2407578908580208
0.36875,0.9375,1.0,0.1495324212626372,1.2409380803490835
0.36875,0.9437500000000001,1.0,0.14938386958903516,1.2410939175454123
0.36875,0.9500000000000001,1.0,0.14924125898267004,1.2412257601473184
0.36875,0.95625,1.0,0.14910460645732956,1.2413339555046756
0.36875,0.9625,1.0,0.14897392326429815,1.2414188408953322
0.36875,0.96875,1.0,0.1488492154059251,1.2414807438063358
0.36875,0.9750000000000001,1.0,0.14873048411051973,1.2415199822170213
0.36875,0.9812500000000001,1.0,0.1486177262712135,1.241536864883064
0.36875,0.9875,1.0,0.14851093485127925,1.2415316916206498
0.36875,0.99375,1.0,0.14841009925827822,1.241504753590045
0.36875,1.0,1.0,0.14831520568926979,1.2414563335778257
0.375,0.0,1.0,0.029888418295729746,0.8518834470037864
0.375,0.00625,1.0,0.029956144494166337,0.852910494742516
0.375,0.0125,1.0,0.030074160869667466,0.8540497710963979
0.375,0.018750000000000003,1.0,0.030242893869939114,0.8553006236551399
0.375,0.025,1.0,0.030462749023228264,0.8566623249672837
0.375,0.03125,1.0,0.03073410923387415,0.8581340712323513
0.375,0.037500000000000006,1.0,0.031057332998242204,0.859714981069249
0.375,0.043750000000000004,1.0,0.0314327525396606,0.8614040943693604
0.375,0.05,1.0,0.03186067186131314,0.8632003712430836
0.375,0.05625,1.0,0.032341364716241716,0.8651026910686641
0.375,0.0625,1.0,0.03287507249401833,0.8671098516523807
0.375,0.06875,1.0,0.03346200202395633,0.8692205685091763
0.375,0.07500000000000001,1.0,0.03410232329519863,0.8714334742729437
0.375,0.08125,1.0,0.03479616709448752,0.8737471182456078
0.375,0.08750000000000001,1.0,0.03554362256294097,0.876159966094116
0.375,0.09375,1.0,0.036344734673810775,0.878670399704331
0.375,0.1,1.0,0.03719950163381425,0.8812767172006106
0.375,0.10625000000000001,1.0,0.03810787221140638,0.8839771331396225
0.375,0.1125,1.0,0.03906974299620275,0.8867697788865976
0.375,0.11875000000000001,1.0,0.040084955594619776,0.8896527031818489
0.375,0.125,1.0,0.04115329376783611,0.8926238729048823
0.375,0.13125,1.0,0.04227448051925409,0.8956811740428658
0.375,0.1375,1.0,0.04344817513982241,0.8988224128696356
0.375,0.14375000000000002,1.0,0.04467397022085978,0.9020453173406395
0.375,0.15000000000000002,1.0,0.04595138864542975,0.9053475387084859
0.375,0.15625,1.0,0.04727988057076815,0.9087266533628608
0.375,0.1625,1.0,0.04865882041591146,0.9121801648976599
0.375,0.16875,1.0,0.05008750387033262,0.9157055064071483
0.375,0.17500000000000002,1.0,0.05156514494120795,0.9193000430118943
0.375,0.18125000000000002,1.0,0.053090873058840804,0.9229610746140944
0.375,0.1875,1.0,0.0546637302617477,0.9266858388806609
0.375,0.19375,1.0,0.056282668484960996,0.93047151445128
